Vehicle_ID,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events
CAR-08 ,25.78,74.0439,60,1
CAR 05,27.645324,86.08,146 kmh,2
car-07,23.363753,80.736527,53,4
CAR-10 ,19.67,84.91,130 kmh,4
car-25,24.14,83.9,132 kmh,3
CAR 23,23.05,75.76,54,3
CAR 18,24.709284,80.987195,124 kmh,4
CAR 14,15.12,76.55,62,4
CAR-12 ,25.061593,81.0782,94,3
car-25,19.96,80.249,130 kmh,1
CAR-21,24.77,77.03,80,4
CAR 15,14.89,73.436327,157 kmh,5
car-15,13.733021,78.972502,133 kmh,5
 CAR-29,16.8977,75.805368,168 kmh,1
CAR-27 ,26.331589,74.195572,153 kmh,2
 CAR-23,20.4,87.366712,171 kmh,3
CAR-21,14.6557,82.916762,100,0
CAR 28,26.25,75.65,84,3
CAR 04,21.6748,84.874684,126 kmh,6
CAR-12 ,18.964671,72.59,91,6
CAR 04,23.283066,74.990908,68,3
car-09,23.5041,76.9,74,6
CAR 22,22.08,82.752273,80,5
car-17,25.296213,81.155465,171 kmh,3
 CAR-27,23.82,75.4127,173 kmh,5
CAR 23,13.53,76.15,143 kmh,6
 CAR-09,19.4401,80.93,143 kmh,6
 CAR-13,13.8585,82.08,72,1
CAR-21 ,13.63,73.533807,153 kmh,2
CAR-02,15.70352,75.370153,144 kmh,0
CAR-23 ,13.07,84.5,163 kmh,1
CAR 30,22.28,82.9731,156 kmh,0
 CAR-11,24.8647,76.77,64,2
CAR-15,19.48,80.9,62,5
 CAR-25,21.17,78.841285,174 kmh,6
car-23,25.7735,82.4425,60,5
car-06,23.4076,82.7242,46,6
 CAR-03,21.62,84.2465,98,2
CAR 13,26.03,80.57,53,0
CAR-08,24.880528,85.1733,83,2
 CAR-17,22.415898,84.0,65,6
CAR-06,24.19,73.9547,91,2
car-05,13.84,78.112588,56,4
CAR 27,15.701203,86.272699,170 kmh,5
CAR-14 ,12.0832,82.72,87,1
car-06,13.539848,84.2,56,6
car-10,19.246973,73.6377,74,1
CAR-04 ,16.8936,79.6417,152 kmh,2
CAR-02 ,26.8545,78.15,89,0
CAR-16,24.47716,73.9272,77,5
 CAR-01,14.25,82.836909,121 kmh,2
CAR-25,20.38,80.171229,121 kmh,1
CAR-01,12.14,76.886604,138 kmh,0
CAR 01,16.47,72.43,139 kmh,5
car-11,18.7962,75.58,90,3
CAR-01 ,20.77,72.5092,173 kmh,3
 CAR-29,19.1918,78.933,176 kmh,1
CAR-27,23.2583,76.374278,131 kmh,6
CAR-21,22.7567,82.8619,128 kmh,0
car-29,21.92,80.6133,172 kmh,3
CAR-14 ,24.66,86.174,48,5
CAR-29,22.116859,83.128932,143 kmh,3
CAR-13,15.112871,73.03,165 kmh,2
CAR 19,24.84,83.400947,83,3
CAR-23,21.22,85.37,142 kmh,1
CAR-10 ,18.9983,77.1372,86,5
CAR-08,26.94,79.85,53,5
CAR 05,18.31,75.78,75,5
CAR 07,24.6993,84.48,176 kmh,4
CAR 23,16.3076,79.8601,83,6
CAR-25 ,13.5756,87.084199,48,2
CAR-07 ,12.378768,81.0148,96,6
CAR-27,21.250667,82.915176,84,0
 CAR-06,25.6897,77.2297,154 kmh,6
car-17,15.4377,73.037766,95,6
 CAR-27,18.449,80.4696,91,1
car-24,23.6062,84.935178,77,2
CAR-15 ,16.74,74.9,125 kmh,2
CAR-13,14.8874,79.29,148 kmh,6
car-11,27.0462,85.17,85,5
car-21,23.3254,75.46,172 kmh,3
car-27,20.99,74.591,51,5
car-10,25.8343,76.9196,56,3
 CAR-13,14.968688,76.7142,97,0
CAR-21,21.8301,77.8,42,1
CAR 30,26.1,76.2739,94,3
car-07,21.8691,87.8637,163 kmh,5
 CAR-08,18.97,83.146166,61,4
CAR-10 ,13.393182,72.692792,174 kmh,1
CAR 12,25.4076,87.83,141 kmh,4
car-21,19.0966,87.0123,173 kmh,5
car-21,22.68,74.534626,68,0
CAR-26 ,12.59,79.2363,59,3
CAR-19 ,21.8798,81.892,53,1
CAR-25 ,17.619421,73.84,169 kmh,2
CAR-14,20.4444,80.27,64,6
CAR 06,22.9759,74.2112,50,6
CAR 30,14.020357,83.0267,148 kmh,6
 CAR-04,20.0402,79.660172,180 kmh,3
CAR-29,19.296635,73.77,138 kmh,2
car-08,14.8082,80.41,130 kmh,0
CAR-16 ,19.4,82.0909,130 kmh,5
car-01,16.3759,84.163231,134 kmh,2
CAR-06 ,12.0328,72.8558,62,0
CAR-04 ,14.87,82.3187,160 kmh,3
CAR-15 ,12.500312,77.6866,164 kmh,6
CAR 14,16.849221,83.22,68,2
CAR 01,22.8008,83.050085,63,0
 CAR-06,22.67844,81.9907,176 kmh,1
CAR-04 ,12.826427,85.273746,51,6
CAR-17,26.16,86.5976,128 kmh,1
CAR-14 ,12.9412,80.721266,162 kmh,4
car-26,16.58,78.1234,43,2
CAR-10 ,14.873403,80.140195,137 kmh,0
CAR-21 ,26.52,80.6153,128 kmh,5
CAR 15,12.631556,80.3273,158 kmh,5
car-14,24.108611,74.710096,168 kmh,0
CAR-28 ,13.208368,83.1116,128 kmh,6
 CAR-06,16.9306,85.42,68,1
 CAR-27,18.23639,80.4678,146 kmh,5
CAR-26,13.39,79.303698,58,0
CAR-10 ,20.22,77.376887,140 kmh,1
car-26,22.06,73.619,153 kmh,2
CAR 01,14.2369,77.85,46,6
CAR-11 ,12.672447,72.8474,153 kmh,3
car-27,23.3015,73.778416,52,6
CAR-12 ,25.683768,87.39085,72,3
 CAR-09,18.195344,78.250307,47,6
 CAR-16,18.22,74.151763,138 kmh,0
CAR-30 ,27.766533,82.72,163 kmh,2
CAR-29 ,16.082189,83.7666,148 kmh,5
 CAR-28,18.0721,73.765346,143 kmh,0
 CAR-05,24.057308,87.162366,82,1
CAR-01 ,13.8263,74.662234,126 kmh,0
CAR-17 ,24.4207,74.398983,135 kmh,2
car-24,23.3736,83.451897,168 kmh,5
car-04,24.91,83.81,132 kmh,2
 CAR-17,16.43,85.33,86,3
CAR-30 ,12.84,73.2348,52,5
CAR 23,16.908,82.930062,176 kmh,2
 CAR-02,24.14,82.534288,125 kmh,2
 CAR-17,14.32,75.360833,140 kmh,5
CAR-28,22.0,83.79,93,5
 CAR-28,12.0633,81.385701,95,6
CAR-25 ,25.560548,82.97,81,3
car-24,22.7163,82.588984,149 kmh,6
CAR-28 ,20.151792,78.98,160 kmh,0
CAR-05,13.9103,79.1494,120 kmh,5
 CAR-19,16.966705,80.35,158 kmh,0
car-24,19.22,86.8063,136 kmh,6
car-17,19.3,86.9376,163 kmh,2
car-07,25.71,79.95,170 kmh,6
car-03,22.1287,85.6436,79,4
CAR-15 ,13.9359,85.473,51,2
 CAR-20,23.5333,81.811252,151 kmh,3
car-07,16.8591,78.655354,75,3
car-14,23.075788,82.3209,172 kmh,1
car-18,18.58,81.494061,134 kmh,0
CAR-06,13.3053,76.22,85,2
CAR 19,21.7997,86.4632,97,1
car-05,19.716522,84.885229,90,3
CAR 17,20.96,76.598448,92,1
car-16,17.5387,86.9246,177 kmh,2
CAR-09 ,26.8448,84.9019,154 kmh,5
CAR-12 ,15.59,80.99,94,1
CAR-22,27.6753,82.01,53,5
CAR 18,22.284121,77.1464,161 kmh,5
CAR 07,23.521093,78.34,75,4
CAR-21 ,22.076244,80.95,146 kmh,3
CAR 03,13.461755,73.7407,160 kmh,5
car-05,18.17,81.15885,158 kmh,1
CAR-28 ,24.455281,79.2337,170 kmh,3
CAR-14 ,19.943214,75.3277,57,0
car-07,21.03,75.4919,55,3
car-05,23.633697,82.2984,42,0
CAR-17 ,26.832788,80.010904,75,6
CAR 26,13.41,84.530587,177 kmh,2
CAR 19,24.95,81.769077,73,5
car-21,20.1613,79.286311,161 kmh,0
 CAR-02,22.58,79.5331,168 kmh,0
 CAR-17,15.388365,80.605566,156 kmh,4
CAR-19,19.18,85.0986,145 kmh,0
 CAR-22,20.1,74.315,52,4
CAR-28 ,15.99208,74.539906,60,3
CAR-24 ,18.6361,80.36,171 kmh,4
CAR-05 ,22.029462,83.403,131 kmh,6
car-01,24.4645,74.29,177 kmh,1
 CAR-08,22.4,75.819701,88,2
CAR-19 ,26.316902,74.0638,177 kmh,1
CAR-09 ,13.9466,76.1837,83,4
CAR-14 ,15.88,73.9859,169 kmh,5
 CAR-04,27.2302,78.121122,177 kmh,6
 CAR-21,27.55507,74.136458,129 kmh,4
CAR-16,15.9136,87.492213,148 kmh,6
CAR 29,20.94,81.39,74,6
car-24,14.9183,87.637151,162 kmh,4
CAR-29,14.98,86.6,127 kmh,5
car-17,20.3144,80.8522,75,1
CAR-16,24.8223,79.1378,158 kmh,5
CAR-16,19.89,87.0703,126 kmh,3
 CAR-02,13.1252,73.73,124 kmh,2
 CAR-13,12.7782,72.717,57,2
CAR-12 ,25.042457,86.72,124 kmh,5
CAR 27,22.29,78.65,163 kmh,5
 CAR-21,23.9682,75.36,121 kmh,3
CAR-17 ,21.77,81.9309,98,0
CAR-15,24.7505,84.632159,50,4
car-22,15.101568,87.5486,149 kmh,0
car-29,21.35,80.903638,121 kmh,5
CAR-30,21.18,87.415,75,2
CAR 22,21.04,87.410353,123 kmh,5
CAR-09,15.0858,80.02,148 kmh,0
CAR 15,17.455122,76.809637,165 kmh,3
CAR 28,19.9535,75.677702,150 kmh,3
CAR 17,25.5847,79.343,174 kmh,1
car-29,13.25,81.45,56,2
car-09,12.4711,86.625601,141 kmh,4
CAR-10,21.88,83.220534,93,4
CAR-14,13.0636,79.4515,94,6
CAR 07,26.1578,84.775646,177 kmh,1
car-28,17.0831,86.9365,55,3
CAR-26,17.83,86.9124,75,3
CAR-15,24.5,77.964702,76,1
CAR 06,23.2753,78.1394,175 kmh,0
CAR-05,13.350495,74.78,140 kmh,3
CAR 09,18.4369,80.84,128 kmh,0
car-26,16.487546,82.3653,92,2
CAR 24,25.5461,84.75,82,0
CAR-26,14.3854,82.3078,164 kmh,4
CAR-20,16.406046,78.3859,156 kmh,1
 CAR-07,15.846115,85.4986,124 kmh,2
CAR-13,14.999616,81.1754,156 kmh,0
car-17,25.83,84.1,63,2
 CAR-15,12.5172,87.1593,96,5
CAR 09,13.01,73.85,143 kmh,3
CAR-05 ,24.8767,78.22,179 kmh,3
 CAR-27,25.7945,82.1,60,6
CAR 15,20.66,77.717027,76,6
 CAR-01,23.0684,87.188047,148 kmh,5
CAR 14,26.6573,72.7943,126 kmh,5
 CAR-13,14.695,87.7671,161 kmh,6
CAR-05 ,23.2584,77.016517,125 kmh,1
CAR 09,17.0508,72.7221,121 kmh,5
CAR-07 ,18.926751,82.15366,90,2
 CAR-09,21.71,75.812,81,2
CAR-25,17.0622,85.8,64,4
CAR 09,15.8912,78.17,78,0
 CAR-15,24.170523,72.1451,163 kmh,5
CAR-26 ,16.143689,74.7557,55,4
CAR-12 ,23.8,72.322,141 kmh,5
CAR-29 ,14.631436,78.4354,178 kmh,6
CAR-15 ,23.557169,84.8738,96,4
 CAR-05,20.536421,82.2616,62,0
 CAR-11,16.217851,77.2064,152 kmh,1
CAR-13 ,16.173,77.36,53,6
 CAR-08,27.63,75.11,171 kmh,6
CAR-11 ,26.953561,77.605298,71,3
CAR-01 ,23.72,76.02,75,0
CAR 11,27.4507,85.5018,127 kmh,1
CAR-12,16.35,78.98,141 kmh,5
 CAR-09,14.5,82.079577,92,1
CAR-22 ,12.32,74.229909,69,2
CAR 24,12.684494,77.53,130 kmh,6
CAR-08 ,12.561756,75.92,100,4
CAR 11,16.7924,79.4927,61,1
CAR-23,14.5269,75.516211,121 kmh,3
CAR-14 ,22.39,84.1743,179 kmh,0
CAR 19,15.097392,79.045538,158 kmh,6
car-01,14.99,73.3075,153 kmh,0
CAR-21,13.34023,76.58,138 kmh,3
CAR 05,12.36,80.516802,172 kmh,1
 CAR-27,14.120391,82.2839,74,1
 CAR-09,17.95,77.573846,151 kmh,4
CAR 12,19.263556,78.3404,59,5
CAR 07,18.8765,82.697087,162 kmh,5
CAR 05,18.823202,83.2524,143 kmh,0
car-23,16.931261,84.524156,75,4
car-16,24.39,78.07,131 kmh,6
CAR 21,17.64,73.4906,153 kmh,5
 CAR-05,23.94,74.9768,98,0
CAR-03,24.844042,85.61,51,1
CAR-06,20.006656,76.93,55,4
CAR 22,21.2052,81.033675,127 kmh,1
CAR-14 ,26.0751,75.08,43,0
 CAR-25,19.14,87.824942,94,1
CAR 16,23.162,72.35,91,2
CAR-19,26.14,73.1932,57,0
CAR-20,23.331743,77.9907,55,1
CAR 22,24.585149,83.28,146 kmh,6
 CAR-14,17.73,83.0455,167 kmh,2
 CAR-28,13.7107,87.1597,130 kmh,6
CAR-18 ,17.2574,82.78,53,2
CAR 28,20.04,75.411276,175 kmh,2
CAR-15,26.604518,84.41,83,0
car-23,15.3266,75.18,62,1
CAR-26 ,25.6832,76.22335,162 kmh,1
CAR-06 ,21.0624,87.634293,151 kmh,4
CAR-07,22.3045,81.609256,72,5
 CAR-28,16.183756,81.7366,46,2
car-30,21.124194,84.68,89,3
CAR-16,14.9248,85.2972,43,1
CAR-07,24.38,87.16,50,1
CAR-12 ,14.23,76.323469,82,2
 CAR-14,20.18,76.04,158 kmh,6
car-01,20.61,82.7896,86,4
CAR 26,23.81,86.17,170 kmh,3
CAR-08,25.739,77.656649,86,6
 CAR-24,19.2842,84.0869,136 kmh,4
CAR 03,19.2297,78.0447,42,5
CAR 24,24.517742,76.29,155 kmh,0
CAR 07,25.37,74.078366,89,4
CAR-20 ,22.013225,75.117005,92,1
CAR 20,12.44,86.2304,159 kmh,5
CAR 24,27.910453,75.822656,172 kmh,5
CAR 08,23.6705,78.6731,146 kmh,1
CAR-13,27.5268,84.71,90,0
CAR 11,26.64,76.6221,48,5
car-10,27.6446,73.91,152 kmh,2
car-11,15.5518,79.86335,124 kmh,2
CAR-30,15.15,74.203461,90,0
car-15,12.28,84.165457,41,2
 CAR-09,19.302966,85.678901,84,4
 CAR-13,15.886968,75.8644,156 kmh,2
 CAR-15,21.37,72.12,44,1
CAR 17,25.92458,83.61711,151 kmh,5
car-17,26.57,81.31,64,0
car-18,21.456265,84.96,135 kmh,4
CAR-08 ,23.67,76.33782,154 kmh,4
CAR-07 ,13.415,80.331745,163 kmh,0
car-26,23.36,81.68,151 kmh,1
CAR 21,16.899552,76.742,90,4
CAR 02,19.82,87.11,168 kmh,4
CAR-14,17.7326,84.566954,87,6
 CAR-02,25.984146,80.1489,69,1
CAR 10,22.763,76.68,174 kmh,6
car-05,13.9274,76.19058,53,5
 CAR-09,18.95641,87.63,80,5
CAR-26 ,21.1,73.306,44,1
CAR-27,15.288138,76.594398,175 kmh,0
CAR-04 ,13.269084,75.498722,55,1
car-13,26.833893,83.51052,83,1
CAR-04 ,21.556468,72.741095,58,4
CAR-15,12.4865,85.05,144 kmh,0
CAR 24,13.5651,80.580723,75,3
CAR 01,20.63,82.55,162 kmh,1
CAR-22,15.66,84.56,98,6
CAR-05 ,25.99,77.56,70,2
car-25,25.53,74.07,70,6
 CAR-07,15.909487,87.4184,59,3
CAR-05 ,25.45,85.658664,53,2
CAR-21 ,14.920385,77.9167,40,6
CAR 14,25.448922,80.8229,76,3
CAR-28,15.98,86.1252,128 kmh,3
CAR-17,12.620411,84.6245,92,1
CAR-07,20.3497,76.3345,80,0
CAR-01 ,20.0105,86.6857,93,3
car-26,23.257134,78.39391,47,5
CAR-11,21.1114,76.95,48,2
 CAR-21,13.3537,87.5,88,1
CAR-10,15.52,79.1,168 kmh,5
CAR-01,27.52,87.592684,180 kmh,3
CAR-29 ,16.91767,84.1496,148 kmh,6
CAR-09,12.28,80.91,145 kmh,2
 CAR-20,21.8,75.941,176 kmh,6
 CAR-12,18.1,74.536933,56,5
CAR-04 ,18.240054,87.094627,47,0
CAR-19 ,16.18,78.1917,126 kmh,2
CAR 02,14.12,77.67,175 kmh,1
CAR-04,14.32,74.2105,44,1
CAR 01,27.0137,87.51,81,3
CAR-16 ,13.279213,72.650897,94,0
CAR-02 ,18.1985,81.6904,43,4
CAR-03 ,21.95,74.39,74,6
CAR 20,20.010788,72.16,51,5
 CAR-10,21.3426,74.4039,135 kmh,3
 CAR-10,24.15,86.0612,161 kmh,6
car-04,26.188488,73.6552,58,5
CAR-12 ,13.27316,82.09,97,1
 CAR-28,20.813619,87.6182,143 kmh,5
CAR-22 ,27.62463,87.33,91,5
car-02,23.425939,81.283394,84,0
car-07,26.25,78.0084,55,3
car-30,17.51,76.3147,63,5
CAR-15 ,12.1634,75.174692,67,4
car-23,15.793024,85.88,169 kmh,4
car-27,14.229112,86.3799,52,6
CAR-09,14.8507,75.300657,153 kmh,6
car-13,13.4264,82.790706,56,5
CAR 17,27.5,79.0261,66,6
car-07,21.548,80.7905,98,0
CAR-23,26.3584,80.4257,156 kmh,2
CAR-06,22.26,82.339313,77,6
 CAR-05,26.7635,79.9841,125 kmh,2
 CAR-13,26.91,76.4902,54,3
car-03,15.744447,83.6,57,0
 CAR-28,23.1498,83.5897,86,1
CAR-18 ,25.56,76.2088,174 kmh,5
car-17,13.6863,82.9908,166 kmh,6
CAR-15,14.784065,85.322421,65,6
car-29,24.04,83.1815,57,5
CAR-29,12.3796,75.973051,130 kmh,4
car-19,19.2472,83.308,95,3
 CAR-14,17.119774,76.71,55,4
car-07,26.70312,81.090201,121 kmh,4
CAR-09,13.5001,82.2273,72,6
 CAR-10,14.3641,82.450499,89,5
 CAR-12,22.02,83.1511,51,6
 CAR-20,26.9125,85.9156,73,6
 CAR-28,12.107214,87.672688,79,2
 CAR-30,19.1981,77.729672,131 kmh,1
CAR-02,17.795342,79.415098,142 kmh,0
 CAR-14,26.65,73.27,169 kmh,1
car-17,21.25,85.8267,126 kmh,0
car-03,27.523702,82.6071,160 kmh,5
CAR-18,15.185898,78.840583,128 kmh,2
CAR-26 ,26.5461,83.72,99,4
CAR 14,20.5,82.6407,41,0
CAR-17,23.84,79.171014,79,4
 CAR-23,23.2286,81.6045,178 kmh,0
CAR 18,14.51,86.9002,154 kmh,5
 CAR-08,22.77,78.49,177 kmh,4
CAR-25,15.296357,74.65,51,4
 CAR-17,23.7492,81.737171,147 kmh,4
CAR-16,14.5573,77.198164,144 kmh,2
 CAR-12,18.203539,78.53,48,1
CAR 30,25.05,76.483787,97,5
CAR 01,21.4481,75.1269,158 kmh,6
CAR 02,19.5333,81.132585,139 kmh,2
CAR 21,17.48,73.63,69,2
car-09,25.14,76.2349,175 kmh,6
car-26,27.86,80.63,171 kmh,1
CAR-22,14.353,82.114589,159 kmh,0
car-19,18.458833,75.8062,152 kmh,4
car-02,19.9157,78.7743,138 kmh,5
car-27,26.2176,82.305584,163 kmh,2
car-29,24.184,73.42,141 kmh,4
car-16,21.544215,84.959658,134 kmh,5
CAR 22,15.07,72.7935,59,2
car-26,24.5,85.5727,99,1
CAR-20 ,25.353,80.8428,124 kmh,0
CAR-15,12.5973,73.800783,154 kmh,0
CAR-11,23.667,73.68,74,4
car-27,26.408513,87.3546,51,6
CAR-08,12.95,84.1204,76,2
 CAR-04,19.51,79.0878,58,2
CAR 09,26.4892,75.84,166 kmh,4
CAR-26,14.95,77.351633,168 kmh,0
car-02,23.0933,86.932746,87,6
car-13,23.38,73.466588,42,1
CAR-25,13.227364,86.59,100,2
CAR 03,21.3584,73.61,129 kmh,6
 CAR-03,20.680559,75.3503,72,1
CAR-27,27.6425,74.811424,133 kmh,4
CAR-03 ,21.75,73.4,130 kmh,5
CAR-19 ,14.75,84.6273,153 kmh,3
CAR-01 ,22.570791,80.213,142 kmh,3
 CAR-12,16.7674,73.223269,123 kmh,6
car-18,18.21,79.3922,153 kmh,3
car-08,26.6816,82.76,89,6
CAR-21 ,24.5814,79.3156,48,4
CAR-12 ,17.478784,76.2311,82,6
CAR-11,26.771915,82.394914,83,1
 CAR-25,24.1,84.99,66,0
CAR 13,15.3567,86.57,78,1
CAR-25,25.184807,78.43,156 kmh,5
CAR-27 ,19.39,82.8731,73,6
 CAR-21,13.936858,80.854204,166 kmh,4
CAR-11,16.35,79.839981,63,4
CAR 06,14.92,78.0749,89,5
car-04,18.8317,72.9,138 kmh,5
CAR 29,23.1399,84.893724,135 kmh,1
 CAR-03,15.74,86.4044,99,1
 CAR-22,14.68,81.7,176 kmh,3
CAR 07,20.715337,85.94,63,1
car-12,13.43,73.56,65,4
car-13,25.497983,80.24701,146 kmh,6
car-27,17.74,72.087295,158 kmh,2
CAR-30 ,15.78,75.82,174 kmh,3
car-14,16.319445,77.86,136 kmh,0
CAR 20,19.678608,79.382006,87,5
car-27,15.15,77.542001,129 kmh,5
CAR 22,16.659762,78.9034,91,4
CAR-22 ,22.88,81.49,89,4
CAR 20,27.7677,79.091915,83,3
car-30,21.89,72.2936,160 kmh,3
 CAR-21,25.63,87.2533,96,0
CAR-17 ,16.8302,72.528245,132 kmh,0
CAR-27 ,25.0169,80.512899,54,6
CAR 12,20.49,81.247252,98,4
CAR-15 ,25.531655,86.935403,67,5
 CAR-05,12.05,75.121119,159 kmh,2
CAR-22,23.432074,84.22,49,0
CAR 27,15.962328,78.96,56,4
 CAR-16,19.07,77.17,167 kmh,0
CAR-24,14.9563,77.501944,60,5
CAR-20,25.1068,86.008822,146 kmh,4
CAR-21 ,18.93,83.591056,169 kmh,6
car-22,13.708029,84.474219,144 kmh,6
CAR-25,25.0238,75.84,51,6
 CAR-08,22.052236,84.9327,74,3
CAR-14,13.85,86.561638,146 kmh,3
car-19,14.2235,87.1,166 kmh,3
car-01,20.6893,79.16,150 kmh,5
 CAR-23,25.6945,85.005239,92,0
 CAR-07,18.0,77.724,87,6
CAR-03 ,27.41,77.2591,168 kmh,5
CAR 17,15.7,78.552856,175 kmh,3
car-21,18.46,87.290686,50,1
 CAR-20,17.69,80.99,152 kmh,1
CAR-03,13.154338,79.376,146 kmh,6
CAR-25 ,19.2772,85.718457,81,0
car-13,12.647271,83.9782,58,5
CAR 15,21.22,77.7044,82,3
CAR 04,12.001883,83.4405,144 kmh,1
CAR-06 ,22.03,72.3228,136 kmh,0
car-26,16.93,86.816889,41,6
CAR-26,20.533669,73.83,41,3
CAR 08,24.640123,87.52,45,3
CAR-23 ,27.92,86.6492,40,5
CAR-18 ,17.33,87.55,84,2
 CAR-22,20.95392,83.3199,156 kmh,0
CAR-15,22.6201,77.659972,173 kmh,5
CAR-26,20.15433,80.3058,73,2
CAR-20 ,13.992491,76.28,72,0
 CAR-13,17.966517,82.41,51,1
CAR-03,16.1415,84.76,173 kmh,3
CAR-21,13.6014,79.79,155 kmh,5
CAR-21 ,15.6283,78.54,96,6
CAR-20,18.48,79.296763,63,0
CAR-14 ,14.9,73.2,170 kmh,1
CAR 18,22.001492,79.45,129 kmh,6
CAR-22 ,24.9303,86.170919,121 kmh,5
car-26,13.6393,85.217669,56,6
CAR-25 ,26.6769,80.8065,134 kmh,3
CAR 12,22.6522,73.525997,143 kmh,0
 CAR-01,21.34,85.6,172 kmh,3
CAR 16,15.97,87.73,177 kmh,5
 CAR-29,27.37,77.118963,66,6
CAR 02,27.63,72.63,86,4
 CAR-06,26.1161,82.09,134 kmh,6
 CAR-22,23.7865,73.6328,154 kmh,1
CAR-05 ,20.7545,76.64,127 kmh,5
car-17,20.31,82.55,121 kmh,3
CAR-16 ,12.7718,72.758806,143 kmh,1
CAR-20 ,23.367795,79.329953,175 kmh,6
CAR-26 ,16.61,83.19,127 kmh,5
 CAR-02,18.248258,74.0409,74,1
CAR-01 ,13.46,73.115459,180 kmh,5
car-14,16.930361,77.27,43,5
 CAR-27,23.4389,79.4,100,6
CAR-16,22.093196,72.236497,141 kmh,1
 CAR-26,12.569661,78.63,50,3
CAR-05,26.190954,84.210863,125 kmh,2
CAR-02 ,12.285266,87.26,124 kmh,6
 CAR-01,25.8616,76.2799,175 kmh,6
car-30,20.25,84.9071,136 kmh,5
CAR 22,13.0809,82.19,175 kmh,1
CAR 18,19.05,85.7458,161 kmh,0
CAR 07,21.5851,83.554149,142 kmh,3
CAR-11 ,14.69,80.26,94,2
CAR-04,14.920915,78.230026,170 kmh,2
CAR-26,13.738236,79.76,168 kmh,5
CAR-07,23.696726,76.4447,158 kmh,0
CAR 15,19.28,72.25,62,0
CAR 27,23.75,80.99,53,6
CAR-12,16.51,87.06,55,6
 CAR-02,20.4756,77.63,45,1
CAR-07,17.837552,72.603071,175 kmh,0
CAR 08,15.266004,86.32,136 kmh,5
 CAR-16,18.794694,77.11,81,5
 CAR-28,13.26,84.96,46,2
CAR 18,13.716754,72.695669,92,3
 CAR-16,24.3637,83.33583,72,4
CAR 29,21.97,80.4159,174 kmh,3
 CAR-13,16.180695,85.6127,67,4
CAR-18,15.76,76.34,160 kmh,6
car-23,18.52,81.284706,67,2
 CAR-22,14.224435,75.17,120 kmh,2
CAR-22,26.5,82.0223,61,2
car-13,22.448,72.94,124 kmh,5
CAR-20,14.621958,72.260074,132 kmh,6
 CAR-13,20.19,79.14,121 kmh,6
CAR 08,25.5829,79.42,98,3
car-09,16.205115,80.2797,178 kmh,2
 CAR-02,23.6,79.92,90,2
CAR 08,22.6016,74.76,70,3
CAR-29,18.13,78.69,139 kmh,1
CAR 08,23.4071,81.15271,54,3
CAR-19 ,16.896107,76.057095,166 kmh,4
CAR-11 ,22.806503,82.5304,59,4
CAR-15 ,26.46,85.04,86,3
car-14,18.079743,75.085696,120 kmh,4
CAR-26 ,18.81,83.139945,122 kmh,4
CAR-10,21.033569,75.3763,162 kmh,4
CAR-08 ,18.532178,74.94,176 kmh,1
 CAR-13,24.96,77.6459,45,0
car-26,19.06,77.5145,78,4
car-15,15.28,86.473,71,3
CAR 09,19.776427,77.47,174 kmh,1
CAR-18,18.81,87.4,97,2
car-21,20.3202,82.9706,126 kmh,0
 CAR-30,13.66,75.4761,95,6
CAR 20,24.929459,85.835107,147 kmh,5
CAR 19,19.5833,73.21,162 kmh,4
CAR-08,19.41,77.970675,170 kmh,5
 CAR-09,12.5317,86.674537,77,5
CAR 21,27.46,87.55,48,4
CAR-21,14.405706,73.71,96,4
car-13,15.6,87.8476,168 kmh,0
car-19,16.1846,78.2894,156 kmh,1
CAR 25,24.75,83.427317,78,5
 CAR-20,12.3609,77.18,94,6
car-10,23.678008,79.887511,56,3
CAR 20,17.224198,86.19,78,2
 CAR-06,26.27,87.044446,149 kmh,5
CAR-22,20.66,73.2064,179 kmh,3
CAR-27,12.678291,84.57,136 kmh,3
CAR 23,19.7,85.41,173 kmh,0
car-18,13.1813,86.7221,70,4
CAR-18,17.246227,87.016,85,5
CAR-05 ,19.91,82.1393,64,1
 CAR-09,27.284746,72.983074,157 kmh,0
CAR-02 ,25.0179,86.3916,129 kmh,1
CAR-15 ,23.51,76.2423,140 kmh,3
CAR-15,25.22,76.454505,61,4
 CAR-29,19.85,87.9999,152 kmh,2
CAR 27,27.843,85.5152,131 kmh,1
CAR-20,25.2935,85.4549,67,1
 CAR-20,23.0519,80.84,84,0
CAR-08 ,23.12,85.1478,83,4
CAR-29 ,21.356,84.8775,89,3
 CAR-23,16.421161,80.640046,92,4
car-29,27.211832,83.267662,53,1
 CAR-20,22.319366,81.1292,152 kmh,5
CAR-10,21.191907,74.09,130 kmh,1
CAR-18,25.15,77.06,131 kmh,6
CAR-02,18.7237,72.3302,82,2
CAR-15 ,22.3527,76.18,91,3
CAR-01,14.306181,87.197485,93,6
CAR-10,27.74,81.881773,56,5
CAR-05,13.51,78.83,82,0
CAR 23,19.672017,83.123378,87,0
CAR-22 ,13.54,75.755653,82,4
 CAR-15,14.3386,78.131,99,0
CAR-05,19.015174,80.9903,90,2
 CAR-04,22.73,72.03,175 kmh,6
car-25,27.4771,83.16,80,5
CAR 06,15.64,78.57,172 kmh,1
CAR 10,25.7,84.79,100,2
CAR 03,21.3,87.587385,62,1
